,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,100040,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,100040,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,99923,100,,,100040,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,99923,100,,,100040,100,,,100083,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,100040,100,,,100083,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100040,100,,,100083,100,,,100084,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100040,100,,,100083,100,,,100084,100,,,100123,100,,,100210,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100040,100,,,100052,100,,,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100040,100,99999,100,100052,100,,,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,100040,100,,,100052,100,,,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,100040,100,99826,100,100052,100,,,100069,100,,,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,
2019-06-28 09:30:00.000000014,100040,100,99967,100,100052,100,99826,100,100069,100,,,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,
2019-06-28 09:30:00.000000015,100040,100,99967,100,100052,100,99880,100,100069,100,99826,100,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,,,,,
2019-06-28 09:30:00.000000016,100028,100,99995,100,100040,100,99967,100,100052,100,99880,100,100069,100,99826,100,100083,100,,,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,
2019-06-28 09:30:00.000000017,100028,100,99995,100,100040,100,99967,100,100052,100,99923,100,100069,100,99880,100,100083,100,99826,100,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,
2019-06-28 09:30:00.000000018,100028,100,99976,100,100040,100,99967,100,100052,100,99923,100,100069,100,99880,100,100083,100,99826,100,100084,100,,,100123,100,,,100128,100,,,100210,100,,,,,,
2019-06-28 09:30:00.000000019,100028,100,99976,100,100040,100,99967,100,100052,100,99923,100,100069,100,99899,100,100083,100,99880,100,100084,100,99826,100,100112,100,,,100123,100,,,100128,100,,,100210,100,,
2019-06-28 09:30:00.000000022,100028,100,99976,100,100040,100,99967,100,100052,100,99923,100,100069,100,99899,100,100083,100,99893,100,100084,100,99880,100,100112,100,99826,100,100123,100,,,100128,100,,,100210,100,,
2019-06-28 09:30:00.000000023,100028,100,99976,100,100040,100,99967,100,100052,100,99923,100,100069,100,99899,100,100083,100,99893,100,100084,100,99880,100,100112,100,99831,100,100123,100,99826,100,100128,100,,,100210,100,,
2019-06-28 09:30:00.000000025,100028,100,99995,100,100040,100,99976,100,100052,100,99967,100,100069,100,99923,100,100083,100,99899,100,100084,100,99893,100,100112,100,99880,100,100123,100,99831,100,100128,100,99826,100,100210,100,,
