,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000002,,,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100109,100,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100109,100,99900,100,,,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,100105,100,99900,100,100109,100,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000019,100105,100,99900,100,100109,100,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,99970,100,99900,100,100105,100,99887,100,100109,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100105,100,99900,100,100109,100,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000023,100105,100,99900,100,100109,100,99895,100,,,99887,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000024,100105,100,99947,100,100109,100,99900,100,,,99895,100,,,99887,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000026,100105,100,99947,100,100109,100,99900,100,,,99895,100,,,99887,100,,,99845,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000033,100105,100,99947,100,100108,100,99900,100,100109,100,99895,100,,,99887,100,,,99845,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000035,100105,100,99947,100,100108,100,99900,100,100109,100,99895,100,100136,100,99887,100,,,99845,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000036,100014,100,99947,100,100105,100,99900,100,100108,100,99896,100,100109,100,99895,100,100136,100,99887,100,,,99845,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000037,100014,100,99900,100,100105,100,99896,100,100108,100,99895,100,100109,100,99887,100,100136,100,99845,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000038,100014,100,99994,100,100105,100,99900,100,100108,100,99896,100,100109,100,99895,100,100136,100,99887,100,,,99845,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000040,100014,100,99994,100,100105,100,99947,100,100108,100,99900,100,100109,100,99896,100,100136,100,99895,100,,,99887,100,,,99845,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000041,100014,100,99994,100,100105,100,99947,200,100108,100,99900,100,100109,100,99896,100,100136,100,99895,100,,,99887,100,,,99845,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000042,100014,100,99994,100,100105,100,99947,200,100107,100,99900,100,100108,100,99896,100,100109,100,99895,100,100124,100,99887,100,100136,100,99845,100,100139,100,,,,,,,,,,
2019-06-28 09:30:00.000000043,100014,100,99994,100,100105,100,99947,200,100107,100,99900,100,100108,100,99896,100,100109,100,99895,100,100124,100,99887,100,100136,100,99845,100,100139,100,99821,100,,,,,,,,
2019-06-28 09:30:00.000000044,100014,100,99994,100,100105,100,99947,200,100107,100,99914,100,100108,100,99900,100,100109,100,99896,100,100124,100,99895,100,100136,100,99887,100,100139,100,99845,100,,,99821,100,,,,
2019-06-28 09:30:00.000000049,100014,100,99994,100,100099,100,99947,200,100105,100,99914,100,100107,100,99900,100,100108,100,99896,100,100109,100,99895,100,100124,100,99887,100,100136,100,99845,100,100139,100,99821,100,,,,
2019-06-28 09:30:00.000000050,100014,100,99947,200,100099,100,99914,100,100105,100,99900,100,100107,100,99896,100,100108,100,99895,100,100109,100,99887,100,100124,100,99845,100,100136,100,99821,100,100139,100,,,,,,
2019-06-28 09:30:00.000000052,100014,100,99947,200,100099,100,99914,100,100105,100,99900,100,100107,100,99896,100,100108,100,99895,100,100109,100,99887,100,100124,100,99871,100,100136,100,99845,100,100139,100,99821,100,,,,
2019-06-28 09:30:00.000000054,100014,100,99989,100,100099,100,99948,100,100105,100,99947,200,100107,100,99914,100,100108,100,99900,100,100109,100,99896,100,100124,100,99895,100,100136,100,99887,100,100139,100,99871,100,,,99845,100
2019-06-28 09:30:00.000000056,99994,100,99989,100,100014,100,99948,100,100099,100,99947,200,100105,100,99914,100,100107,100,99900,100,100108,100,99896,100,100109,100,99895,100,100124,100,99887,100,100136,100,99871,100,100139,100,99845,100
2019-06-28 09:30:00.000000058,99994,100,99989,100,99996,100,99948,100,100014,100,99947,200,100099,100,99914,100,100105,100,99900,100,100107,100,99896,100,100108,100,99895,100,100109,100,99887,100,100124,100,99871,100,100136,100,99845,100
2019-06-28 09:30:00.000000060,99994,100,99989,100,99996,100,99948,200,100014,100,99947,200,100099,100,99914,100,100105,100,99900,100,100107,100,99896,100,100108,100,99895,100,100109,100,99887,100,100124,100,99871,100,100136,100,99845,100
2019-06-28 09:30:00.000000062,99994,100,99993,100,99996,100,99989,100,100014,100,99948,200,100087,100,99947,200,100099,100,99914,100,100105,100,99900,100,100107,100,99896,100,100108,100,99895,100,100109,100,99887,100,100124,100,99871,100
2019-06-28 09:30:00.000000063,99994,100,99993,100,99996,100,99989,100,100014,100,99981,100,100087,100,99948,200,100099,100,99947,200,100105,100,99914,100,100107,100,99900,100,100108,100,99896,100,100109,100,99895,100,100124,100,99887,100
2019-06-28 09:30:00.000000066,99994,100,99993,100,99996,100,99989,100,100014,100,99981,100,100087,100,99948,200,100099,100,99947,200,100105,100,99914,100,100107,100,99912,100,100108,100,99900,100,100109,100,99896,100,100124,100,99895,100
2019-06-28 09:30:00.000000070,99994,100,99993,100,99996,100,99989,100,100014,100,99981,100,100087,100,99948,200,100099,100,99947,200,100105,100,99942,100,100107,100,99914,100,100108,100,99912,100,100109,100,99900,100,100124,100,99896,100
2019-06-28 09:30:00.000000071,99996,100,99993,100,100014,100,99989,100,100087,100,99981,100,100099,100,99948,200,100105,100,99947,200,100107,100,99942,100,100108,100,99914,100,100109,100,99912,100,100124,100,99900,100,100136,100,99896,100
2019-06-28 09:30:00.000000072,99996,100,99993,100,100014,100,99989,100,100087,100,99981,100,100099,100,99979,100,100105,100,99948,200,100107,100,99947,200,100108,100,99942,100,100109,100,99914,100,100124,100,99912,100,100136,100,99900,200
2019-06-28 09:30:00.000000074,100014,100,99993,100,100087,100,99989,100,100099,100,99986,100,100105,100,99981,100,100107,100,99979,100,100108,100,99948,200,100109,100,99947,200,100124,100,99942,100,100136,100,99914,100,100139,100,99912,100
2019-06-28 09:30:00.000000076,100005,100,99993,100,100014,100,99989,100,100087,100,99986,100,100099,100,99981,100,100105,100,99979,100,100107,100,99948,200,100108,100,99947,200,100109,100,99942,100,100124,100,99914,100,100136,100,99912,100
2019-06-28 09:30:00.000000078,99996,100,99993,100,100005,100,99989,100,100014,100,99986,100,100087,100,99981,100,100099,100,99979,100,100105,100,99948,200,100107,100,99947,200,100108,100,99942,100,100109,100,99914,100,100124,100,99912,100
