,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,,,99816,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,,,99929,100,,,99816,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,99999,100,99947,100,,,99929,100,,,99816,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,99994,100,99993,100,99999,100,99947,100,100012,100,99929,100,100050,100,99852,100,,,99816,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,99994,100,99993,100,99999,100,99947,100,100012,100,99929,100,100050,100,99852,100,100082,100,99816,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,99994,100,99993,100,99999,100,99947,100,100012,100,99945,100,100050,100,99929,100,100082,100,99852,100,,,99816,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,99994,100,99993,100,99999,100,99947,100,100012,100,99945,100,100050,100,99929,100,100061,100,99852,100,100082,100,99816,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,99994,100,99993,100,99999,100,99947,100,100012,100,99945,100,100050,100,99929,100,100061,100,99900,100,100082,100,99852,100,,,99816,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,99994,100,99947,100,99999,100,99945,100,100012,100,99929,100,100050,100,99900,100,100061,100,99852,100,100082,100,99816,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,99999,100,99993,100,100012,100,99947,100,100050,100,99945,100,100061,100,99929,100,100082,100,99900,100,,,99852,100,,,99816,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,99999,100,99993,100,100012,100,99947,100,100050,100,99945,100,100061,100,99929,100,100082,100,99910,100,,,99900,100,,,99852,100,,,99816,100,,,,,,,,
2019-06-28 09:30:00.000000023,99999,100,99993,100,100012,100,99947,100,100050,100,99945,100,100061,100,99929,100,100082,100,99910,100,,,99900,100,,,99852,100,,,99822,100,,,99816,100,,,,
2019-06-28 09:30:00.000000027,99999,100,99993,100,100012,100,99947,100,100050,100,99945,100,100051,100,99929,100,100061,100,99910,100,100082,100,99900,100,,,99871,100,,,99852,100,,,99822,100,,,99816,100
2019-06-28 09:30:00.000000029,99999,100,99993,100,100012,100,99947,100,100050,100,99945,100,100051,100,99929,100,100061,100,99910,100,100082,100,99900,100,,,99876,100,,,99871,100,,,99852,100,,,99822,100
2019-06-28 09:30:00.000000030,99994,100,99993,100,99999,100,99947,100,100012,100,99945,100,100050,100,99929,100,100051,100,99910,100,100061,100,99900,100,100082,100,99876,100,,,99871,100,,,99852,100,,,99822,100
2019-06-28 09:30:00.000000034,99994,100,99993,100,99999,100,99947,100,100012,100,99945,100,100050,100,99929,100,100051,100,99917,100,100061,100,99910,100,100082,100,99900,100,,,99876,100,,,99871,100,,,99852,100
2019-06-28 09:30:00.000000035,99994,100,99993,100,99999,100,99947,100,100005,100,99945,100,100012,100,99931,100,100050,100,99929,100,100051,100,99917,100,100061,100,99910,100,100082,100,99900,100,,,99876,100,,,99871,100
2019-06-28 09:30:00.000000042,99994,100,99956,100,99999,100,99947,100,100005,100,99945,100,100012,100,99931,100,100050,100,99929,100,100051,100,99917,100,100061,100,99910,100,100062,100,99900,100,100082,100,99876,100,,,99871,100
2019-06-28 09:30:00.000000045,99994,100,99956,200,99999,100,99947,100,100005,100,99945,100,100012,100,99931,100,100050,100,99929,100,100051,100,99917,100,100061,100,99910,100,100062,100,99900,100,100082,100,99876,100,,,99871,100
2019-06-28 09:30:00.000000047,99970,100,99956,200,99994,100,99947,100,99999,100,99945,100,100005,100,99931,100,100012,100,99929,100,100050,100,99917,100,100051,100,99910,100,100061,100,99900,100,100062,100,99876,100,100082,100,99871,100
2019-06-28 09:30:00.000000054,99994,100,99956,200,99999,100,99947,100,100005,100,99945,100,100012,100,99931,100,100050,100,99929,100,100051,100,99917,100,100061,100,99910,100,100062,100,99900,100,100082,100,99876,100,,,99871,100
2019-06-28 09:30:00.000000056,99994,100,99963,100,99999,100,99956,200,100005,100,99947,100,100012,100,99945,100,100050,100,99931,100,100051,100,99929,100,100061,100,99917,100,100062,100,99910,100,100082,100,99900,100,,,99876,100
2019-06-28 09:30:00.000000059,99994,100,99963,100,99999,100,99956,200,100005,100,99947,100,100012,100,99945,100,100050,100,99931,100,100051,100,99929,100,100061,100,99917,100,100062,100,99910,100,100077,100,99900,100,100082,100,99876,100
2019-06-28 09:30:00.000000060,99994,100,99970,100,99999,100,99963,100,100005,100,99956,200,100012,100,99947,100,100050,100,99945,100,100051,100,99931,100,100061,100,99929,100,100062,100,99917,100,100077,100,99910,100,100082,100,99900,100
2019-06-28 09:30:00.000000062,99994,100,99970,100,99999,100,99963,100,100005,100,99956,200,100012,100,99947,100,100050,100,99945,100,100051,100,99931,100,100061,100,99929,100,100062,100,99917,100,100065,100,99910,100,100077,100,99900,100
