,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,100054,100,,,100081,100,,,100199,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,100054,100,99887,100,100077,100,,,100081,100,,,100199,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,100022,100,99915,100,100054,100,99887,100,100077,100,,,100081,100,,,100097,100,,,100199,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100022,100,99915,100,100031,100,99887,100,100054,100,,,100077,100,,,100081,100,,,100097,100,,,100199,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,100022,100,99993,100,100031,100,99915,100,100054,100,99887,100,100077,100,,,100081,100,,,100097,100,,,100199,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100022,100,99993,100,100031,100,99915,100,100054,100,99891,100,100077,100,99887,100,100081,100,,,100097,100,,,100199,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100022,100,99993,100,100031,100,99915,100,100054,200,99891,100,100077,100,99887,100,100081,100,99878,100,100097,100,,,100199,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100022,100,99993,100,100031,100,99980,100,100054,200,99915,100,100077,100,99891,100,100081,100,99887,100,100097,100,99878,100,100199,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100022,100,99993,100,100031,100,99980,100,100054,200,99915,100,100077,100,99891,100,100081,100,99887,100,100097,100,99878,100,100199,100,99858,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100022,100,99993,100,100031,100,99980,100,100032,100,99915,100,100054,200,99891,100,100077,100,99887,100,100081,100,99878,100,100097,100,99858,100,100199,100,,,,,,,,,,
2019-06-28 09:30:00.000000013,100022,100,99993,100,100031,100,99980,100,100032,100,99915,100,100054,200,99891,100,100056,100,99887,100,100077,100,99878,100,100081,100,99858,100,100097,100,,,100199,100,,,,,,
2019-06-28 09:30:00.000000015,100022,100,99993,100,100031,100,99980,100,100032,100,99915,100,100054,200,99891,100,100056,100,99887,100,100077,100,99878,100,100081,100,99858,100,100097,100,,,100143,100,,,100199,100,,
2019-06-28 09:30:00.000000019,100022,100,99993,100,100031,100,99980,100,100032,100,99915,100,100052,100,99891,100,100054,200,99887,100,100056,100,99878,100,100077,100,99858,100,100081,100,,,100097,100,,,100139,100,,
2019-06-28 09:30:00.000000023,100022,100,99993,100,100031,100,99980,100,100032,100,99915,100,100052,100,99891,100,100054,200,99887,100,100056,100,99878,100,100077,100,99858,100,100081,100,,,100097,100,,,100136,100,,
2019-06-28 09:30:00.000000026,100022,100,99993,100,100031,100,99980,100,100032,100,99965,100,100052,100,99915,100,100054,200,99891,100,100056,100,99887,100,100077,100,99878,100,100081,100,99858,100,100097,100,,,100136,100,,
2019-06-28 09:30:00.000000027,100022,100,99980,100,100031,100,99965,100,100032,200,99915,100,100052,100,99891,100,100054,200,99887,100,100056,100,99878,100,100077,100,99858,100,100081,100,,,100097,100,,,100136,100,,
2019-06-28 09:30:00.000000028,100022,100,99980,100,100031,100,99965,100,100032,200,99915,100,100052,100,99891,100,100054,200,99887,100,100056,100,99878,100,100072,100,99858,100,100077,100,,,100081,100,,,100097,100,,
2019-06-28 09:30:00.000000030,100005,100,99980,100,100022,100,99965,100,100031,100,99915,100,100032,200,99891,100,100052,100,99887,100,100054,200,99878,100,100056,100,99858,100,100072,100,,,100077,100,,,100081,100,,
2019-06-28 09:30:00.000000031,99992,100,99980,100,100005,100,99965,100,100022,100,99961,100,100031,100,99915,100,100032,200,99891,100,100052,100,99887,100,100054,200,99878,100,100056,100,99858,100,100072,100,,,100077,100,,
2019-06-28 09:30:00.000000032,99992,100,99980,100,100005,100,99965,100,100022,100,99961,100,100031,100,99915,100,100032,200,99891,100,100052,100,99887,100,100054,200,99878,100,100056,100,99858,100,100072,100,,,100077,100,,
