,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,100085,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,100085,100,99867,100,100150,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100075,100,99893,100,100085,100,99867,100,100150,100,,,100178,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100075,100,99995,100,100085,100,99893,100,100150,100,99867,100,100178,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100075,100,99995,100,100085,100,99990,100,100150,100,99893,100,100178,100,99867,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,100075,100,99995,100,100085,100,99990,100,100150,100,99913,100,100178,100,99893,100,,,99867,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100075,100,99995,100,100085,100,99990,100,100111,100,99948,100,100150,100,99913,100,100178,100,99893,100,,,99867,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,100075,100,99995,100,100085,100,99990,100,100111,100,99948,100,100150,100,99941,100,100178,100,99913,100,,,99893,100,,,99867,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100059,100,99990,100,100075,100,99948,100,100085,100,99941,100,100111,100,99917,100,100150,100,99913,100,100178,100,99893,100,,,99867,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,99962,100,99948,100,100059,100,99941,100,100075,100,99917,100,100085,100,99913,100,100086,100,99893,100,100111,100,99867,100,100150,100,,,100178,100,,,,,,,,,,
2019-06-28 09:30:00.000000019,100059,100,99948,100,100075,100,99941,100,100085,100,99917,100,100086,100,99913,100,100111,100,99893,100,100150,100,99867,100,100178,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,100059,100,99948,100,100075,100,99941,100,100085,100,99926,100,100086,100,99917,100,100111,100,99913,100,100150,100,99893,100,100178,100,99867,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000022,99990,100,99948,100,100059,100,99941,100,100075,100,99926,100,100085,100,99917,100,100086,100,99913,100,100111,100,99893,100,100150,100,99867,100,100178,100,,,,,,,,,,
2019-06-28 09:30:00.000000023,99990,100,99948,100,100059,100,99941,100,100075,100,99926,100,100085,100,99917,100,100086,100,99913,100,100111,100,99893,100,100150,100,99867,100,100178,100,,,100181,100,,,,,,
2019-06-28 09:30:00.000000025,99990,100,99962,100,100059,100,99948,100,100075,100,99941,100,100085,100,99926,100,100086,100,99917,100,100111,100,99913,100,100150,100,99893,100,100178,100,99867,100,100181,100,,,,,,
2019-06-28 09:30:00.000000028,99990,100,99962,100,100059,100,99948,100,100075,100,99941,100,100085,100,99926,100,100086,100,99917,100,100106,100,99913,100,100111,100,99893,100,100150,100,99867,100,100178,100,,,100181,100,,
2019-06-28 09:30:00.000000029,99990,100,99962,100,100059,100,99948,100,100075,100,99941,100,100085,100,99926,100,100086,100,99917,100,100106,100,99913,100,100111,100,99893,100,100127,100,99867,100,100150,100,,,100178,100,,
2019-06-28 09:30:00.000000033,100059,100,99962,100,100075,100,99948,100,100085,100,99941,100,100086,100,99926,100,100106,100,99917,100,100111,100,99913,100,100127,100,99893,100,100150,100,99867,100,100178,100,99831,100,100181,100,,
2019-06-28 09:30:00.000000035,100059,100,99962,100,100075,100,99948,100,100085,100,99941,100,100086,100,99926,100,100106,100,99917,100,100111,100,99913,100,100127,100,99893,100,100150,100,99867,100,100178,100,99831,100,100181,100,99829,100
