,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,100115,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,100115,100,99940,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100115,100,99940,100,100143,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100104,100,99941,100,100115,100,99940,100,100143,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,100104,100,99941,100,100115,100,99940,100,100143,100,99902,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100061,100,99941,100,100104,100,99940,100,100115,100,99902,100,100143,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,100010,100,99941,100,100042,100,99940,100,100061,100,99902,100,100104,100,,,100105,100,,,100115,100,,,100143,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100010,100,99941,100,100042,100,99940,100,100061,100,99903,100,100104,100,99902,100,100105,100,,,100115,100,,,100143,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100010,100,99941,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100104,100,,,100105,100,,,100115,100,,,100143,100,,,,,,,,,,
2019-06-28 09:30:00.000000018,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,,,100115,100,,,100143,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000019,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100115,100,,,100143,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100115,100,99837,100,100123,100,,,100143,100,,,,,,,,,,
2019-06-28 09:30:00.000000023,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100114,100,99837,100,100115,100,,,100123,100,,,100143,100,,,,,,
2019-06-28 09:30:00.000000024,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100114,100,99837,100,100115,100,,,100119,100,,,100123,100,,,100143,100,,
2019-06-28 09:30:00.000000026,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100114,100,99837,100,100115,100,,,100119,100,,,100123,100,,,100143,100,,
2019-06-28 09:30:00.000000027,100042,100,99941,100,100061,100,99940,100,100074,100,99903,100,100104,100,99902,100,100105,100,99878,100,100114,100,99837,100,100115,100,,,100119,100,,,100123,100,,,100143,100,,
2019-06-28 09:30:00.000000032,100012,100,99941,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100104,100,99837,100,100105,100,,,100114,100,,,100115,100,,,100119,100,,
2019-06-28 09:30:00.000000034,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100104,100,99837,100,100105,100,,,100114,100,,,100115,100,,,100119,100,,,100123,100,,
2019-06-28 09:30:00.000000035,100012,100,99940,100,100042,100,99903,100,100061,100,99902,100,100074,100,99878,100,100078,100,99837,100,100104,100,,,100105,100,,,100114,100,,,100115,100,,,100119,100,,
2019-06-28 09:30:00.000000036,100012,100,99990,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100104,100,99837,100,100105,100,,,100114,100,,,100115,100,,,100119,100,,
2019-06-28 09:30:00.000000037,100012,100,99990,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100082,100,99837,100,100104,100,,,100105,100,,,100114,100,,,100115,100,,
2019-06-28 09:30:00.000000038,100012,100,99990,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100082,100,99875,100,100104,100,99837,100,100105,100,,,100114,100,,,100115,100,,
2019-06-28 09:30:00.000000045,100012,100,100002,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100082,100,99875,100,100104,100,99837,100,100105,100,,,100114,100,,,100115,100,,
2019-06-28 09:30:00.000000047,100012,100,100002,100,100042,100,99940,100,100061,100,99903,100,100074,100,99902,100,100078,100,99878,100,100082,100,99875,100,100085,100,99837,100,100104,100,,,100105,100,,,100114,100,,
2019-06-28 09:30:00.000000048,100012,100,100002,100,100042,100,99959,100,100061,100,99940,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,100,99837,100,100105,100,,,100114,100,,
2019-06-28 09:30:00.000000049,100012,100,100002,100,100042,100,99959,100,100061,100,99940,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,100,99837,100,100105,100,,,100114,100,,
2019-06-28 09:30:00.000000050,100012,100,100002,100,100042,100,99959,100,100061,100,99941,100,100074,100,99940,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100104,100,99875,100,100105,100,99837,100,100114,100,,
2019-06-28 09:30:00.000000059,100012,100,100002,100,100042,100,99959,100,100061,100,99941,200,100074,100,99940,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100104,100,99875,100,100105,100,99837,100,100114,100,,
2019-06-28 09:30:00.000000060,100012,100,99959,100,100042,100,99941,200,100061,100,99940,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,100,99872,100,100105,100,99837,100,100114,100,,
2019-06-28 09:30:00.000000063,100012,100,99959,100,100042,100,99941,200,100061,100,99940,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,100,99872,100,100105,100,99846,100,100114,100,99837,100
2019-06-28 09:30:00.000000065,100012,100,99959,100,100024,100,99941,200,100042,100,99940,100,100061,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,100,99872,100,100105,100,99846,100
2019-06-28 09:30:00.000000070,100012,100,99959,100,100024,100,99941,200,100042,100,99940,100,100061,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100104,200,99872,100,100105,100,99846,100
2019-06-28 09:30:00.000000075,100012,100,99959,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100104,200,99875,100,100105,100,99872,100
2019-06-28 09:30:00.000000076,100012,100,99959,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100104,200,99875,100,100105,100,99872,100
2019-06-28 09:30:00.000000077,100012,100,99959,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100104,200,99875,100,100105,100,99872,100
2019-06-28 09:30:00.000000078,100012,100,99941,200,100024,100,99940,100,100042,100,99911,100,100061,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99878,100,100085,100,99875,100,100088,100,99872,100,100104,200,99846,100
2019-06-28 09:30:00.000000079,100012,100,99950,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100088,100,99875,100,100104,200,99872,100
2019-06-28 09:30:00.000000080,100012,100,99950,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100086,100,99875,100,100088,100,99872,100
2019-06-28 09:30:00.000000081,100012,100,99950,100,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100086,100,99875,100,100088,100,99872,100
2019-06-28 09:30:00.000000084,100012,100,99950,200,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99878,100,100086,100,99875,100,100088,100,99872,100
2019-06-28 09:30:00.000000085,100012,100,99950,200,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100,100086,100,99878,100,100088,100,99875,100
2019-06-28 09:30:00.000000087,100012,100,99950,200,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100,100086,100,99878,100,100088,100,99875,100
2019-06-28 09:30:00.000000088,100012,100,99950,200,100024,100,99941,200,100042,100,99940,100,100061,100,99911,100,100067,100,99905,100,100071,100,99903,100,100074,100,99902,100,100078,100,99895,100,100082,100,99878,100,100085,100,99875,100
2019-06-28 09:30:00.000000090,100012,100,99959,100,100024,100,99950,200,100042,100,99941,200,100061,100,99940,100,100067,100,99911,100,100071,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99895,100,100085,100,99878,100
2019-06-28 09:30:00.000000095,100012,100,99959,100,100024,100,99950,200,100042,100,99941,200,100061,100,99940,100,100067,100,99911,100,100071,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99895,100,100085,100,99878,100
2019-06-28 09:30:00.000000096,100012,100,99959,100,100024,100,99950,300,100042,100,99941,200,100061,100,99940,100,100067,100,99911,100,100071,100,99905,100,100074,100,99903,100,100078,100,99902,100,100082,100,99895,100,100085,100,99878,100
2019-06-28 09:30:00.000000097,100012,100,99994,100,100024,100,99959,100,100042,100,99950,300,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:10.000000000,100012,204,99994,204,100024,201,99959,201,100042,201,99950,401,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:20.000000000,100012,176,99994,176,100024,176,99959,176,100042,176,99950,376,100061,176,99941,276,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:30.000000000,100012,176,99994,176,100024,176,99959,176,100042,176,99950,376,100061,176,99941,276,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:40.000000000,100012,253,99994,253,100024,253,99959,253,100042,100,99950,300,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:45.392250075,100012,253,99994,253,100024,253,99959,253,100042,100,99950,300,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:30:50.000000000,100012,204,99994,204,100024,201,99959,201,100042,201,99950,401,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:31:00.000000000,100012,406,99994,406,100024,100,99959,100,100042,100,99950,300,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:31:04.640868032,100012,306,99994,406,100024,100,99959,100,100042,100,99950,300,100061,100,99941,200,100067,100,99940,100,100071,100,99911,100,100074,100,99905,100,100078,100,99903,100,100082,100,99902,100,100085,100,99895,100
2019-06-28 09:31:10.000000000,100024,204,99994,204,100042,201,99959,201,100061,201,99950,401,100067,100,99941,200,100071,100,99940,100,100074,100,99911,100,100078,100,99905,100,100082,100,99903,100,100085,100,99902,100,100086,100,99895,100
